team,player,touches_for,touches_opp_box_for,passes_attempted_for,passes_completed_for,open_play_passes_for,passes_forward_for,passes_backward_for,passes_sideways_for,passes_opp_half_for,passes_own_half_for,crosses_attempted_for,crosses_completed_for,crosses_all_for,crosses_all_completed_for,long_passes_attempted_for,long_passes_completed_for,through_balls_for,passes_final_third_for,passes_final_third_completed_for,passes_from_final_third_for,passes_into_final_third_for,progressive_passes_for,passes_outside_own_third_for,corners_for,chances_created_for,assists_for,shots_for,shots_on_target_for,shots_off_target_for,shots_blocked_for,shots_in_box_for,shots_outside_box_for,shots_on_target_in_box_for,shots_on_target_outside_box_for,goals_for,goals_in_box_for,goals_outside_box_for,goals_from_shots_for,own_goals_for,own_goals_in_box_for,own_goals_outside_box_for,take_ons_for,take_ons_won_for,aerials_for,aerials_won_for,ground_duels_for,ground_duels_won_for,duels_contested_for,duels_won_for,smothers_for,tackles_for,interceptions_for,clearances_for,ball_recoveries_for,blocked_passes_for,pressing_actions_for,recovery_actions_for,pressing_actions_outside_own_third_for,missed_tackles_for,fouls_committed_for,fouls_won_for,possession_lost_for,sequences_for,sequence_passes_for,sequence_seconds_for,sequence_progress_m_for,sequence_length_m_for,sequence_start_x_m_for,build_up_attacks_for,direct_attacks_for,high_turnovers_for,high_turnover_shots_for,sequence_pressed_for,shot_ending_sequences_for,minutes,appearances,pass_accuracy_pct_for,cross_accuracy_pct_for,long_pass_accuracy_pct_for,shooting_accuracy_pct_for,cross_accuracy_all_pct_for,final_third_pass_accuracy_pct_for,conversion_pct_for,shot_conversion_pct_for,take_on_success_pct_for,aerial_success_pct_for,ground_duel_success_pct_for,duel_success_pct_for
Leeds,Gabriel Gudmundsson,162,4,91,65,91,41,30,20,35,30,9,3,9,3,13,4,1,24,11,13,7,10,78,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,3,30,16,34,19,0,9,3,3,12,3,18,15,11,1,2,4,40,45.0,109.0,233.0,258.195,1539.4942233434376,2126.67,0.0,1.0,0.0,0.0,4.0,1.0,257.0,3,71.43,33.33,30.77,,33.33,45.83,,,25.0,75.0,53.33,55.88
Leeds,Harry Wilson,67,5,40,36,37,16,14,10,27,9,2,0,8,2,6,5,0,16,15,11,9,9,29,5,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,15,8,16,8,0,4,2,1,4,0,11,5,11,2,3,2,8,16.0,29.0,75.0,76.86000000000001,467.2556501416131,1240.6799999999998,0.0,0.0,1.0,1.0,0.0,2.0,158.0,4,90.0,0.0,83.33,,25.0,93.75,0.0,0.0,66.67,0.0,53.33,50.0
Leeds,Jaka Bijol,107,3,79,60,79,47,9,23,7,53,1,0,1,0,13,5,0,10,2,1,2,6,78,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,8,5,4,20,12,0,3,3,15,7,1,8,22,4,0,1,1,19,24.0,59.0,156.0,207.89999999999998,904.6654810229531,1146.495,1.0,0.0,0.0,0.0,3.0,3.0,172.0,3,75.95,0.0,38.46,,0.0,20.0,0.0,0.0,,53.33,80.0,60.0
Leeds,James Justin,256,7,150,110,145,61,43,46,41,69,9,2,9,2,20,5,0,38,22,20,12,15,130,0,4,2,4,2,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,17,11,32,22,49,33,0,16,8,21,14,3,35,35,19,5,3,6,48,73.0,213.0,448.0,334.005,2841.5997918793364,3214.575,0.0,0.0,1.0,0.0,16.0,2.0,467.0,5,73.33,22.22,25.0,66.67,22.22,57.89,0.0,0.0,,64.71,68.75,67.35
Leeds,James Trafford,254,0,194,123,136,164,0,30,0,123,0,0,0,0,106,37,0,46,9,0,9,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,2,13,0,0,15,0,0,0,0,71,105.0,352.0,1202.0,2814.9449999999997,6734.3056775550285,982.485,0.0,2.0,0.0,0.0,16.0,2.0,467.0,5,63.4,,34.91,,,19.57,,,,50.0,,50.0
Leeds,Jayden Bogle,185,9,97,67,95,41,33,23,37,30,5,1,5,1,15,4,1,36,16,25,6,11,72,0,2,1,5,3,0,2,4,1,3,0,1,1,0,1,0,0,0,8,3,9,5,34,16,43,21,0,5,2,12,11,4,21,23,12,4,6,8,49,43.0,127.0,393.0,-134.295,2191.349041224904,2373.0,0.0,0.0,1.0,0.0,8.0,5.0,368.0,5,69.07,20.0,26.67,100.0,20.0,44.44,20.0,20.0,37.5,55.56,47.06,48.84
Leeds,Jean-Mattéo Bahoya,5,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2.0,3.0,3.0,26.250000000000007,29.792204577048032,94.08,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,100.0,,,,,,,,50.0,,66.67,66.67
Leeds,Joe Rodon,59,2,34,25,33,15,13,6,9,16,1,1,1,1,3,1,0,5,2,0,2,4,34,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,4,8,3,12,7,0,1,1,8,2,1,7,10,5,1,3,2,10,17.0,38.0,71.0,76.65,460.52215835779054,848.61,0.0,0.0,0.0,0.0,2.0,0.0,126.0,2,73.53,100.0,33.33,,100.0,40.0,0.0,0.0,0.0,100.0,37.5,58.33
Leeds,Lukas Nmecha,28,4,11,7,11,4,3,4,6,1,2,0,2,0,0,0,0,5,3,8,0,2,3,0,1,1,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,6,1,3,0,10,5,13,5,0,1,0,0,3,0,1,3,1,0,0,3,10,5.0,2.0,4.0,-11.234999999999994,18.922205655063777,316.365,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4,63.64,0.0,,0.0,0.0,60.0,0.0,0.0,16.67,0.0,50.0,38.46
Leeds,Melvin Bard,9,0,6,4,6,2,1,3,2,2,0,0,0,0,0,0,0,3,2,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,5,2,0,1,1,0,2,0,3,2,3,0,1,0,3,3.0,2.0,4.0,1.8899999999999966,11.69900706705398,185.85000000000002,0.0,0.0,2.0,1.0,0.0,1.0,22.0,1,66.67,,,,,66.67,,,0.0,50.0,33.33,40.0
Leeds,Nico Elvedi,231,10,184,166,183,73,44,67,46,120,0,0,0,0,10,8,0,32,24,14,17,17,170,0,2,2,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,14,6,12,4,26,10,0,2,4,18,8,1,11,26,5,3,1,2,25,41.0,114.0,319.0,494.34000000000003,1811.5191721614478,1889.685,0.0,2.0,1.0,0.0,7.0,4.0,341.0,4,90.22,,80.0,50.0,,75.0,0.0,0.0,0.0,42.86,33.33,38.46
Leeds,Noah Okafor,132,8,57,41,57,17,23,17,33,8,9,3,9,3,4,1,0,28,17,32,4,3,25,0,2,2,5,1,1,3,3,2,1,0,1,1,0,1,0,0,0,31,12,7,3,48,24,55,27,0,7,1,2,8,1,13,10,11,2,2,5,44,22.0,43.0,123.0,133.56,724.683178618849,1307.46,0.0,2.0,1.0,0.0,2.0,4.0,303.0,5,71.93,33.33,25.0,50.0,33.33,60.71,20.0,20.0,38.71,42.86,50.0,49.09
Leeds,Sean Longstaff,5,0,3,3,3,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2,100.0,,,,,,,,,,100.0,100.0
Leeds,Tarik Muharemovic,348,8,259,220,249,130,45,84,31,189,1,0,1,0,31,16,0,35,18,8,15,25,251,0,1,1,5,1,2,2,5,0,1,0,0,0,0,0,0,0,0,3,3,35,16,18,13,53,29,0,5,11,39,16,3,23,55,7,2,2,5,42,89.0,256.0,601.0,774.9000000000001,3427.228260701225,3421.11,1.0,2.0,0.0,0.0,26.0,4.0,467.0,5,84.94,0.0,51.61,33.33,0.0,51.43,0.0,0.0,100.0,45.71,72.22,54.72
Liverpool,Alexander Isak,122,23,56,46,56,15,21,20,42,4,1,0,1,0,3,3,0,32,29,33,6,8,23,0,1,1,15,7,5,3,14,1,7,0,4,4,0,4,0,0,0,11,4,8,5,21,8,29,13,0,1,1,1,3,2,5,4,5,0,1,3,37,18.0,13.0,29.0,-29.189999999999976,153.51707245132184,1481.235,0.0,0.0,2.0,1.0,0.0,5.0,431.0,5,82.14,0.0,100.0,58.33,0.0,90.62,26.67,26.67,36.36,62.5,38.1,44.83
Liverpool,Alexis Mac Allister,240,4,182,161,178,88,26,68,95,66,1,0,2,0,19,12,2,62,52,42,27,34,140,1,3,0,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,6,2,10,2,31,18,41,20,0,11,2,9,19,3,23,28,18,2,5,5,37,54.0,208.0,545.0,351.855,3130.4946813849765,2930.8650000000002,1.0,0.0,6.0,1.0,9.0,3.0,325.0,5,88.46,0.0,63.16,50.0,0.0,83.87,0.0,0.0,33.33,20.0,58.06,48.78
Liverpool,Alisson Becker,210,0,151,123,120,127,0,24,0,123,0,0,0,0,51,24,0,19,9,0,9,6,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,4,3,2,0,0,5,7,0,1,12,0,0,1,0,28,74.0,356.0,1380.0,3097.605,6830.406820784614,805.56,0.0,1.0,0.0,0.0,14.0,2.0,477.0,5,81.46,,47.06,,,47.37,,,,100.0,66.67,75.0
Liverpool,Bradley Barcola,73,7,43,33,43,7,14,22,26,7,2,0,2,0,2,2,0,21,15,23,1,3,20,0,2,2,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,9,1,1,1,13,4,14,5,0,3,0,0,5,7,11,5,9,1,0,0,20,10.0,8.0,21.0,29.399999999999995,109.68148323746998,484.365,0.0,0.0,1.0,0.0,5.0,0.0,174.0,3,76.74,0.0,100.0,50.0,0.0,71.43,0.0,0.0,11.11,100.0,30.77,35.71
Liverpool,Cody Gakpo,220,21,123,102,122,41,37,45,90,12,10,2,10,2,2,1,4,66,51,67,8,19,56,0,11,10,10,1,2,7,5,5,0,1,1,0,1,1,0,0,0,17,6,8,4,47,20,55,24,0,8,7,2,15,0,25,17,20,4,6,6,51,40.0,100.0,316.0,442.7849999999999,1778.9372006492697,2543.31,1.0,2.0,3.0,2.0,2.0,10.0,393.0,5,82.93,20.0,50.0,33.33,20.0,77.27,10.0,10.0,35.29,50.0,42.55,43.64
Liverpool,Dominik Szoboszlai,415,1,292,253,285,97,91,104,149,104,11,3,36,10,23,16,0,82,65,70,24,38,222,17,11,10,13,5,4,4,1,12,1,4,1,1,0,1,0,0,0,6,2,12,3,32,11,44,14,0,6,4,6,22,11,33,28,20,2,10,3,53,114.0,288.0,724.0,970.41,4447.977086383096,6846.84,2.0,2.0,0.0,0.0,12.0,18.0,463.0,5,86.64,27.27,69.57,55.56,27.78,79.27,7.69,7.69,33.33,25.0,34.38,31.82
Liverpool,Florian Wirtz,310,20,225,181,225,74,73,78,143,38,4,0,4,0,12,5,3,102,70,97,16,35,128,0,9,3,12,3,2,7,10,2,2,1,0,0,0,0,0,0,0,13,6,5,4,38,18,43,22,0,8,0,3,25,3,19,28,14,1,7,4,74,46.0,125.0,291.0,280.03499999999997,1805.957025565513,2877.105,0.0,2.0,3.0,0.0,3.0,3.0,411.0,5,80.44,0.0,41.67,60.0,0.0,68.63,0.0,0.0,46.15,80.0,47.37,51.16
Liverpool,Jeremie Frimpong,153,7,96,84,96,30,30,36,55,29,11,2,11,2,5,2,0,38,33,25,16,16,71,0,6,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,14,6,14,6,0,4,1,7,7,2,12,14,7,3,2,1,23,35.0,126.0,304.0,472.185,1684.248529340072,1607.3400000000001,0.0,0.0,1.0,0.0,5.0,3.0,192.0,3,87.5,18.18,40.0,,18.18,86.84,0.0,0.0,25.0,,42.86,42.86
Liverpool,Jérémy Jacquet,413,2,353,319,344,186,36,131,125,194,0,0,0,0,36,23,0,72,60,17,47,66,336,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,10,26,19,39,29,0,11,8,13,21,1,26,34,12,1,5,5,41,77.0,358.0,1016.0,1437.555,5311.496253186863,3123.0150000000003,3.0,4.0,0.0,0.0,13.0,8.0,428.0,5,90.37,,63.89,,,83.33,,,100.0,76.92,73.08,74.36
Liverpool,Kostas Tsimikas,70,1,44,33,43,24,9,11,19,14,4,0,5,0,2,0,0,19,11,11,3,7,33,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,8,2,9,2,0,1,1,1,3,1,7,4,6,0,4,0,15,21.0,88.0,235.0,31.395000000000014,1266.3508113645034,1342.32,0.0,0.0,0.0,0.0,1.0,3.0,70.0,2,75.0,0.0,0.0,100.0,0.0,57.89,0.0,0.0,50.0,0.0,25.0,22.22
Liverpool,Lewis Koumas,14,3,4,2,4,3,1,0,2,0,0,0,0,0,1,0,0,4,2,3,1,1,1,0,0,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,3,1,2,0,6,3,8,3,0,0,0,0,1,0,0,1,0,0,0,2,6,3.0,2.0,9.0,27.93000000000001,31.465607760229908,162.32999999999998,0.0,0.0,0.0,0.0,1.0,0.0,41.0,3,50.0,,0.0,100.0,,50.0,0.0,0.0,33.33,0.0,50.0,37.5
Liverpool,Milos Kerkez,275,2,169,138,166,84,49,36,90,48,13,3,13,3,15,7,0,63,47,41,19,33,128,0,2,0,3,1,1,1,0,3,0,1,0,0,0,0,0,0,0,6,1,9,4,34,15,43,19,0,8,2,18,10,2,22,28,19,1,9,6,45,72.0,245.0,665.0,402.56999999999994,3779.239532763293,3569.1600000000003,1.0,0.0,1.0,0.0,9.0,3.0,407.0,5,81.66,23.08,46.67,50.0,23.08,74.6,0.0,0.0,16.67,44.44,44.12,44.19
Liverpool,Rio Ngumoha,49,3,26,22,25,5,11,10,20,2,6,1,6,1,0,0,0,15,12,18,1,1,8,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,5,2,1,0,12,5,13,5,0,1,0,1,2,0,3,3,3,0,2,2,11,4.0,14.0,30.0,18.27000000000001,173.12973986957795,323.40000000000003,0.0,0.0,1.0,0.0,0.0,0.0,110.0,3,84.62,16.67,,0.0,16.67,80.0,0.0,0.0,40.0,0.0,41.67,38.46
Liverpool,Ronald Araujo,250,3,170,140,165,82,38,50,77,63,8,0,8,0,21,9,0,41,28,22,15,19,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,25,18,14,8,39,26,0,5,2,15,15,4,14,30,7,1,2,0,40,71.0,223.0,502.0,709.59,3405.3796102988526,3085.2149999999997,2.0,1.0,1.0,0.0,12.0,4.0,309.0,5,82.35,0.0,42.86,,0.0,68.29,,,75.0,72.0,57.14,66.67
Liverpool,Ryan Gravenberch,155,0,106,95,106,45,26,35,60,35,0,0,0,0,6,5,0,28,22,25,11,15,81,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,4,4,24,9,28,13,0,4,3,6,11,1,13,17,10,1,4,5,28,28.0,52.0,152.0,258.3,815.7689509451384,1454.9850000000001,0.0,1.0,0.0,0.0,4.0,3.0,207.0,5,89.62,,83.33,,,78.57,0.0,0.0,0.0,100.0,37.5,46.43
Liverpool,Trey Nyoni,44,0,36,32,35,14,9,13,16,16,0,0,0,0,3,2,0,8,5,3,3,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,5,2,0,2,2,3,2,0,6,5,4,1,1,0,4,7.0,26.0,65.0,44.83499999999999,379.25908261979566,308.07000000000005,0.0,0.0,0.0,0.0,1.0,0.0,55.0,3,88.89,,66.67,,,62.5,,,,0.0,50.0,40.0
Liverpool,Virgil van Dijk,479,4,422,378,395,227,45,150,124,254,0,0,0,0,55,31,0,86,60,11,54,63,411,0,1,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,21,15,6,5,27,20,0,5,7,35,18,1,14,53,10,0,1,0,46,112.0,496.0,1369.0,2097.165,7863.538333201772,4216.695,5.0,1.0,2.0,0.0,15.0,9.0,477.0,5,89.57,,56.36,100.0,,69.77,0.0,0.0,,71.43,83.33,74.07
Liverpool,Víctor Muñoz,151,14,76,63,76,17,31,28,54,9,8,3,8,3,2,1,0,37,28,43,3,3,33,0,2,2,7,2,2,3,6,1,2,0,1,1,0,1,0,0,0,19,4,2,1,40,15,42,16,0,3,3,2,8,2,15,10,12,2,5,8,41,33.0,69.0,204.0,306.39000000000004,1296.5175906324175,1900.605,0.0,0.0,0.0,0.0,3.0,2.0,277.0,5,82.89,37.5,50.0,50.0,37.5,75.68,14.29,14.29,21.05,50.0,37.5,38.1
Man City,Abdukodir Khusanov,301,2,257,244,257,101,55,101,109,135,2,0,2,0,10,5,0,38,31,20,20,23,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,5,14,10,19,15,0,8,4,4,13,2,17,17,10,1,2,1,16,50.0,353.0,1064.0,962.9549999999999,5655.989375101826,2389.485,2.0,1.0,2.0,1.0,3.0,5.0,278.0,3,94.94,0.0,50.0,,0.0,81.58,,,50.0,100.0,71.43,78.95
Man City,Antoine Semenyo,270,31,169,151,169,20,93,56,121,30,14,3,14,3,1,0,2,70,63,91,2,11,78,0,10,9,7,4,1,2,7,0,4,0,2,2,0,2,0,0,0,25,4,6,2,57,16,63,18,0,6,1,3,14,5,23,17,20,4,7,6,61,25.0,57.0,174.0,142.90500000000006,866.9669600270066,1653.855,1.0,0.0,3.0,0.0,6.0,6.0,475.0,5,89.35,21.43,0.0,80.0,21.43,90.0,28.57,28.57,16.0,33.33,28.07,28.57
Man City,Ayyoub Bouaddi,45,0,39,35,39,9,13,17,18,17,0,0,0,0,3,1,1,6,6,2,4,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,3,0,1,3,1,0,0,0,4,6.0,21.0,41.0,12.495,251.04429676402705,296.625,0.0,0.0,0.0,0.0,1.0,0.0,34.0,2,89.74,,33.33,,,100.0,,,100.0,,100.0,100.0
Man City,Elliot Anderson,537,3,441,397,427,173,75,193,203,194,6,1,14,3,25,14,1,101,83,53,41,46,388,9,3,3,4,1,3,0,1,3,0,1,0,0,0,0,0,0,0,6,4,12,5,44,29,56,34,0,13,8,10,23,2,33,33,24,4,6,12,52,104.0,457.0,1174.0,605.3249999999999,6446.564717384782,5686.485,2.0,2.0,3.0,0.0,20.0,5.0,428.0,5,90.02,16.67,56.0,25.0,21.43,82.18,0.0,0.0,66.67,41.67,65.91,60.71
Man City,Enzo Fernández,220,10,168,145,164,60,45,63,103,42,5,0,12,3,5,5,0,60,52,44,16,22,124,5,3,3,5,2,0,3,2,3,0,2,1,0,1,1,0,0,0,4,2,7,4,28,13,35,17,0,3,3,3,9,3,20,12,15,5,6,8,33,41.0,169.0,401.0,210.52499999999998,2202.134939706892,2684.8500000000004,0.0,0.0,2.0,0.0,2.0,6.0,251.0,3,86.31,0.0,100.0,100.0,25.0,86.67,20.0,20.0,50.0,57.14,46.43,48.57
Man City,Erling Haaland,129,31,64,44,64,22,14,28,33,11,0,0,0,0,1,1,1,30,22,20,9,10,44,0,1,1,20,9,8,3,19,1,9,0,5,5,0,5,0,0,0,9,4,17,9,25,9,42,18,0,0,1,9,10,2,9,19,8,2,4,5,36,21.0,20.0,59.0,116.97,303.4687889791509,1289.82,0.0,1.0,1.0,0.0,2.0,5.0,475.0,5,68.75,,100.0,52.94,,73.33,25.0,25.0,44.44,52.94,36.0,42.86
Man City,Gianluigi Donnarumma,184,0,137,90,105,117,0,20,0,90,0,0,0,0,74,28,0,10,2,0,2,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,3,3,6,5,2,0,0,2,5,0,0,7,0,0,0,1,47,60.0,315.0,1084.0,1754.2350000000001,5375.610400647758,509.985,1.0,1.0,0.0,0.0,10.0,1.0,475.0,5,65.69,,37.84,,,20.0,,,,66.67,100.0,83.33
Man City,Iliman Ndiaye,140,8,74,68,72,10,32,32,54,14,9,2,9,2,1,0,0,31,28,37,3,6,37,1,3,2,3,0,1,2,1,2,0,0,0,0,0,0,0,0,0,19,7,4,1,43,19,47,20,0,3,2,3,11,0,11,14,10,4,2,9,30,26.0,84.0,247.0,235.72500000000002,1164.2801667738804,1399.7549999999999,1.0,1.0,1.0,1.0,7.0,3.0,210.0,3,91.89,22.22,0.0,0.0,22.22,90.32,0.0,0.0,36.84,25.0,44.19,42.55
Man City,Jack Grealish,9,0,7,6,7,1,5,1,3,3,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,1,0,0,0,0,2,0,2,0,1,0,2,2.0,11.0,27.0,-9.344999999999999,160.85317922025195,83.475,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,85.71,,,,,100.0,,,,,33.33,33.33
Man City,Josko Gvardiol,335,6,234,197,230,84,57,93,106,91,3,2,3,2,12,4,1,56,45,54,13,22,180,0,3,2,3,1,0,2,2,1,1,0,1,1,0,1,0,0,0,8,5,24,11,32,21,56,32,0,11,7,11,21,2,25,32,18,2,3,5,46,86.0,434.0,1157.0,832.23,6380.812530950488,4254.705,5.0,4.0,2.0,0.0,14.0,7.0,454.0,5,84.19,66.67,33.33,100.0,66.67,80.36,33.33,33.33,62.5,45.83,65.62,57.14
Man City,Jérémy Doku,10,1,4,4,4,2,0,2,3,1,1,0,1,0,0,0,1,3,3,3,0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,3,1.0,1.0,0.0,0.0,0.0,86.31,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1,100.0,0.0,,,0.0,100.0,0.0,0.0,0.0,,0.0,0.0
Man City,Kaden Braithwaite,10,0,10,10,10,2,4,4,5,5,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,100.0,,,,,,,,,,,
Man City,Marc Guéhi,468,9,407,384,388,174,55,178,162,222,0,0,0,0,15,10,1,88,78,54,34,43,353,0,2,1,3,1,1,1,3,0,1,0,1,1,0,1,0,0,0,5,4,17,13,17,12,34,25,0,3,3,21,19,2,11,40,7,1,2,5,30,76.0,364.0,974.0,1190.9099999999999,5560.356589600703,2690.52,0.0,1.0,1.0,0.0,19.0,6.0,475.0,5,94.35,,66.67,50.0,,88.64,33.33,33.33,80.0,76.47,70.59,73.53
Man City,Mateo Kovacic,61,0,56,54,56,15,15,26,34,20,0,0,0,0,1,0,0,12,10,8,4,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,3,1,0,0,0,0,2,1,1,2,1,0,0,0,5,8.0,53.0,147.0,123.165,770.2435722456257,430.28999999999996,1.0,0.0,0.0,0.0,0.0,1.0,54.0,2,96.43,,0.0,,,83.33,,,0.0,100.0,0.0,33.33
Man City,Matheus Nunes,168,2,119,105,115,60,29,30,50,55,3,0,3,0,9,5,0,22,20,14,10,11,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,10,7,13,10,0,3,2,14,10,1,9,24,1,2,1,1,16,40.0,155.0,454.0,375.06000000000006,2375.9357193718065,1544.8649999999998,0.0,0.0,0.0,0.0,5.0,2.0,229.0,3,88.24,0.0,55.56,,0.0,90.91,,,100.0,100.0,70.0,76.92
Man City,Nico O'Reilly,120,6,89,79,89,23,33,33,47,32,4,3,4,3,2,1,1,25,19,27,5,10,62,0,1,1,3,1,2,0,2,1,1,0,0,0,0,0,0,0,0,4,3,5,2,19,6,24,8,0,3,1,1,9,2,13,10,9,4,3,0,19,12.0,84.0,285.0,210.63,1551.3358825315684,664.965,2.0,1.0,2.0,0.0,0.0,1.0,175.0,4,88.76,75.0,50.0,33.33,75.0,76.0,0.0,0.0,75.0,40.0,31.58,33.33
Man City,Phil Foden,191,13,128,112,126,24,63,41,87,25,5,2,12,4,6,4,4,47,36,61,5,11,67,7,7,6,6,0,2,4,4,2,0,0,0,0,0,0,0,0,0,9,3,3,1,30,13,33,14,0,4,0,3,8,0,9,11,7,1,4,6,35,29.0,115.0,294.0,54.705,1663.5887324631094,2207.1,1.0,0.0,1.0,1.0,1.0,6.0,301.0,4,87.5,40.0,66.67,0.0,33.33,76.6,0.0,0.0,33.33,33.33,43.33,42.42
Man City,Rayan Cherki,314,22,253,231,245,57,117,79,167,64,8,3,14,6,16,11,4,81,60,85,11,27,168,9,12,8,9,4,2,3,7,2,3,1,3,2,1,3,0,0,0,9,5,3,0,25,9,28,9,0,0,1,2,9,2,9,11,8,1,5,4,37,39.0,155.0,383.0,98.595,2294.166194678347,2738.4,0.0,0.0,2.0,0.0,1.0,6.0,308.0,5,91.3,37.5,68.75,66.67,42.86,74.07,33.33,33.33,55.56,0.0,36.0,32.14
Man City,Rico Lewis,45,4,26,24,24,4,10,12,17,7,2,0,2,0,0,0,0,10,9,9,2,1,17,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,9,2,10,3,0,0,2,0,0,0,4,0,4,1,1,2,8,11.0,44.0,129.0,83.05499999999999,623.6074464942998,646.1700000000001,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1,92.31,0.0,,100.0,0.0,90.0,0.0,0.0,0.0,100.0,22.22,30.0
Man City,Ryan McAidoo,16,1,7,4,7,1,4,2,2,2,1,0,1,0,0,0,0,2,1,4,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,6,5,6,5,0,2,0,0,2,0,2,2,1,0,0,1,4,3.0,3.0,3.0,-3.1499999999999995,26.304718864680595,89.775,0.0,0.0,0.0,0.0,2.0,0.0,23.0,2,57.14,0.0,,0.0,0.0,50.0,0.0,0.0,66.67,,83.33,83.33
Man City,Rúben Dias,480,5,441,406,417,191,30,220,103,303,0,0,0,0,24,11,2,52,36,18,23,29,423,0,3,2,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,3,2,22,15,14,4,36,19,0,1,3,20,16,0,13,36,6,3,6,1,36,70.0,423.0,1182.0,1644.7199999999998,6363.584526672794,2106.93,3.0,3.0,0.0,0.0,12.0,9.0,475.0,5,92.06,,45.83,50.0,,69.23,0.0,0.0,66.67,68.18,28.57,52.78
Man City,Vitor Reis,15,0,13,13,13,4,5,4,5,8,0,0,0,0,0,0,0,4,4,3,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,13.0,39.0,-17.43,227.96022668855227,95.655,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,100.0,,,,,100.0,,,,,,
